date,city,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,weather_code,daylight_duration,sunshine_duration,shortwave_radiation_sum,et0_fao_evapotranspiration,data_source,temp_range,day_length_hours,sunshine_hours,season_meteo,season_india,is_rainy_day,is_hot_day,is_cold_day,weather_category,year_norm
2025-04-12,New Delhi,28.5,77.25,34.3,19.9,27.4,38.1,21.2,0.9,0.9,0.0,11.8,33.8,96,51,45978.15,43200.0,24.29,5.69,archive_era5,14.4,12.772,12.0,Spring,Vasanta (Spring),0,0,0,Drizzle,0.75
2025-04-13,New Delhi,28.5,77.25,35.7,21.9,28.8,38.2,23.2,0.0,0.0,0.0,9.1,23.4,77,1,46076.18,43200.0,23.1,5.56,archive_era5,13.8,12.799,12.0,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-14,New Delhi,28.5,77.25,36.7,23.3,30.1,39.0,24.8,0.0,0.0,0.0,13.5,29.2,126,1,46173.46,43375.48,25.68,7.04,archive_era5,13.4,12.826,12.049,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-15,New Delhi,28.5,77.25,37.3,24.9,31.2,39.9,26.4,0.0,0.0,0.0,13.1,34.9,112,1,46269.92,42097.37,23.26,6.46,archive_era5,12.4,12.853,11.694,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-16,New Delhi,28.5,77.25,38.1,26.0,32.0,41.5,27.1,0.0,0.0,0.0,13.6,27.7,138,3,46365.46,43316.12,23.45,6.63,archive_era5,12.1,12.879,12.032,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-17,New Delhi,28.5,77.25,40.5,26.1,32.6,43.7,27.2,0.0,0.0,0.0,14.7,31.0,102,2,46460.07,42147.66,24.78,6.96,archive_era5,14.4,12.906,11.708,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-18,New Delhi,28.5,77.25,40.1,26.2,32.5,44.6,28.7,2.3,2.3,0.0,22.9,27.4,111,61,46554.37,42877.65,25.77,7.44,archive_era5,13.9,12.932,11.91,Spring,Vasanta (Spring),1,1,0,Rain,0.75
2025-04-19,New Delhi,28.5,77.25,38.6,26.8,32.4,41.2,28.7,0.0,0.0,0.0,19.5,38.9,128,1,46648.54,43763.63,24.78,8.08,archive_era5,11.8,12.958,12.157,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-20,New Delhi,28.5,77.25,39.9,27.5,33.1,41.3,29.8,0.0,0.0,0.0,16.4,34.2,120,2,46742.53,43736.34,23.04,7.01,archive_era5,12.4,12.984,12.149,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-21,New Delhi,28.5,77.25,40.9,27.5,33.2,41.5,26.0,0.0,0.0,0.0,13.7,28.1,241,3,46836.26,43976.52,26.73,7.62,archive_era5,13.4,13.01,12.216,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-22,New Delhi,28.5,77.25,40.6,24.0,31.9,38.8,21.6,0.0,0.0,0.0,17.4,36.0,289,0,46929.67,44485.28,28.3,9.16,archive_era5,16.6,13.036,12.357,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-23,New Delhi,28.5,77.25,40.0,23.6,31.9,38.1,21.3,0.0,0.0,0.0,20.0,40.0,301,0,47022.69,44727.99,28.34,9.29,archive_era5,16.4,13.062,12.424,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-24,New Delhi,28.5,77.25,41.4,22.9,32.4,40.6,21.6,0.0,0.0,0.0,14.8,30.6,296,0,47115.23,44703.52,27.97,8.51,archive_era5,18.5,13.088,12.418,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-25,New Delhi,28.5,77.25,42.4,22.9,32.7,41.9,23.2,0.0,0.0,0.0,15.4,29.5,330,0,47207.23,44948.17,27.84,8.34,archive_era5,19.5,13.113,12.486,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-26,New Delhi,28.5,77.25,41.0,23.9,33.4,42.3,23.4,0.0,0.0,0.0,20.9,29.9,274,3,47298.62,40007.07,24.31,7.67,archive_era5,17.1,13.139,11.113,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-27,New Delhi,28.5,77.25,41.1,26.9,34.1,42.3,26.2,0.0,0.0,0.0,13.6,27.0,271,3,47389.31,44093.46,26.62,7.58,archive_era5,14.2,13.164,12.248,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-28,New Delhi,28.5,77.25,40.6,26.4,33.2,41.7,25.7,0.0,0.0,0.0,16.4,32.4,121,1,47479.23,44898.83,26.87,8.77,archive_era5,14.2,13.189,12.472,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-29,New Delhi,28.5,77.25,37.0,25.5,31.5,39.5,25.6,0.0,0.0,0.0,22.9,43.2,106,1,47568.3,45128.59,26.77,7.94,archive_era5,11.5,13.213,12.536,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-04-30,New Delhi,28.5,77.25,38.0,27.1,32.4,41.2,28.2,0.0,0.0,0.0,20.1,39.2,109,1,47656.45,45107.81,25.94,7.92,archive_era5,10.9,13.238,12.53,Spring,Vasanta (Spring),0,1,0,Clear / Partly Cloudy,0.75
2025-05-01,New Delhi,28.5,77.25,38.3,27.8,32.9,40.8,29.5,0.0,0.0,0.0,20.5,41.0,108,3,47743.57,45111.49,24.92,8.19,archive_era5,10.5,13.262,12.531,Spring,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-05-02,New Delhi,28.5,77.25,31.6,23.6,28.0,34.1,24.5,0.1,0.1,0.0,26.0,45.0,88,51,47829.61,45339.7,24.3,5.99,archive_era5,8.0,13.286,12.594,Spring,Grishma (Summer),0,0,0,Drizzle,0.75
2025-05-03,New Delhi,28.5,77.25,36.1,23.3,29.5,39.7,26.6,2.3,2.3,0.0,13.2,28.4,128,61,47914.47,45593.32,25.29,5.96,archive_era5,12.8,13.31,12.665,Spring,Grishma (Summer),1,1,0,Rain,0.75
2025-05-04,New Delhi,28.5,77.25,37.5,25.6,29.6,39.7,28.2,3.7,3.7,0.0,14.7,30.6,102,61,47998.05,39772.12,23.91,6.15,archive_era5,11.9,13.333,11.048,Spring,Grishma (Summer),1,1,0,Rain,0.75
2025-05-05,New Delhi,28.5,77.25,30.7,23.6,27.0,33.9,25.4,4.6,4.6,0.0,22.4,40.0,97,61,48080.29,42728.64,22.28,5.33,archive_era5,7.1,13.356,11.869,Spring,Grishma (Summer),1,0,0,Rain,0.75
2025-05-06,New Delhi,28.5,77.25,35.1,22.8,28.5,37.4,25.7,3.6,3.6,0.0,14.6,31.0,117,61,48161.08,45269.38,23.62,5.87,archive_era5,12.3,13.378,12.575,Spring,Grishma (Summer),1,1,0,Rain,0.75
2025-05-07,New Delhi,28.5,77.25,34.3,25.9,28.9,37.0,28.4,1.6,1.6,0.0,18.5,34.6,102,55,48240.38,43804.78,21.76,5.61,archive_era5,8.4,13.4,12.168,Spring,Grishma (Summer),1,0,0,Drizzle,0.75
2025-05-08,New Delhi,28.5,77.25,34.9,25.7,29.8,37.9,29.5,0.5,0.5,0.0,17.5,37.1,93,51,48318.74,44963.8,22.74,5.63,archive_era5,9.2,13.422,12.49,Spring,Grishma (Summer),0,0,0,Drizzle,0.75
2025-05-09,New Delhi,28.5,77.25,35.8,26.0,30.6,39.3,29.5,1.0,1.0,0.0,13.9,32.0,128,53,48396.36,43636.53,23.31,5.77,archive_era5,9.8,13.443,12.121,Spring,Grishma (Summer),0,1,0,Drizzle,0.75
2025-05-10,New Delhi,28.5,77.25,35.7,26.0,30.6,41.4,30.5,1.3,1.3,0.0,10.8,24.1,88,55,48473.15,46310.73,22.77,5.32,archive_era5,9.7,13.465,12.864,Spring,Grishma (Summer),1,1,0,Drizzle,0.75
2025-05-11,New Delhi,28.5,77.25,38.3,26.0,31.9,42.5,31.6,0.0,0.0,0.0,15.4,32.4,339,1,48549.07,46379.31,26.8,6.88,archive_era5,12.3,13.486,12.883,Spring,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-05-12,New Delhi,28.5,77.25,39.1,26.4,32.7,41.4,28.5,0.2,0.2,0.0,17.3,36.0,301,51,48624.01,46417.38,26.2,7.63,archive_era5,12.7,13.507,12.894,Spring,Grishma (Summer),0,1,0,Drizzle,0.75
2025-05-13,New Delhi,28.5,77.25,40.3,27.8,32.9,43.5,29.1,0.2,0.2,0.0,17.8,36.4,292,51,48697.93,46454.39,26.43,8.07,archive_era5,12.5,13.527,12.904,Spring,Grishma (Summer),0,1,0,Drizzle,0.75
2025-05-14,New Delhi,28.5,77.25,40.7,26.4,33.7,43.7,28.9,0.0,0.0,0.0,15.5,32.8,306,1,48770.74,46490.3,27.26,7.83,archive_era5,14.3,13.547,12.914,Spring,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-05-15,New Delhi,28.5,77.25,42.0,27.5,34.7,44.5,29.0,0.0,0.0,0.0,13.9,33.1,301,0,48842.38,46525.1,28.13,8.18,archive_era5,14.5,13.567,12.924,Spring,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-05-16,New Delhi,28.5,77.25,42.1,27.8,34.7,42.8,29.5,0.0,0.0,0.0,21.4,41.8,313,2,48912.76,46558.76,26.82,8.54,archive_era5,14.3,13.587,12.933,Spring,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-05-17,New Delhi,28.5,77.25,42.5,30.0,35.1,44.0,30.4,0.0,0.0,0.0,19.9,38.5,252,2,48981.8,46591.26,24.97,8.19,archive_era5,12.5,13.606,12.942,Spring,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-05-18,New Delhi,28.5,77.25,42.3,28.8,35.4,45.3,30.7,0.0,0.0,0.0,16.4,33.8,15,1,49049.45,46622.57,26.53,8.29,archive_era5,13.5,13.625,12.951,Spring,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-05-19,New Delhi,28.5,77.25,41.3,29.9,35.5,46.7,34.7,0.0,0.0,0.0,18.6,43.6,71,2,49115.61,46652.7,26.1,7.94,archive_era5,11.4,13.643,12.959,Spring,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-05-20,New Delhi,28.5,77.25,42.9,30.8,36.1,47.7,35.4,0.0,0.0,0.0,15.1,31.3,93,3,49180.2,46681.57,27.12,7.97,archive_era5,12.1,13.661,12.967,Spring,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-05-21,New Delhi,28.5,77.25,41.5,26.3,35.0,49.3,28.9,0.1,0.1,0.0,30.3,44.3,100,51,49243.15,43109.2,25.91,7.87,archive_era5,15.2,13.679,11.975,Spring,Grishma (Summer),0,1,0,Drizzle,0.75
2025-05-22,New Delhi,28.5,77.25,35.7,25.4,30.4,38.8,27.8,0.0,0.0,0.0,23.4,42.5,120,1,49304.37,46825.09,24.22,6.7,archive_era5,10.3,13.696,13.007,Spring,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-05-23,New Delhi,28.5,77.25,37.7,27.9,32.7,42.4,30.7,0.0,0.0,0.0,21.0,39.6,113,0,49363.78,46760.57,26.02,7.45,archive_era5,9.8,13.712,12.989,Spring,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-05-24,New Delhi,28.5,77.25,37.9,29.7,33.9,41.9,32.7,0.0,0.0,0.0,23.1,43.2,108,1,49421.31,46784.27,24.49,7.98,archive_era5,8.2,13.728,12.996,Spring,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-05-25,New Delhi,28.5,77.25,34.3,24.1,28.5,38.9,25.0,7.4,7.4,0.0,26.0,44.3,99,63,49476.86,40942.41,22.0,5.19,archive_era5,10.2,13.744,11.373,Spring,Grishma (Summer),1,0,0,Rain,0.75
2025-05-26,New Delhi,28.5,77.25,34.6,25.3,30.0,40.2,29.8,2.5,2.5,0.0,15.3,32.0,93,53,49530.35,43461.66,21.98,5.13,archive_era5,9.3,13.758,12.073,Spring,Grishma (Summer),1,0,0,Drizzle,0.75
2025-05-27,New Delhi,28.5,77.25,37.0,27.4,32.2,43.6,33.0,0.1,0.1,0.0,15.7,34.2,94,51,49581.73,46816.21,23.07,5.76,archive_era5,9.6,13.773,13.005,Spring,Grishma (Summer),0,1,0,Drizzle,0.75
2025-05-28,New Delhi,28.5,77.25,38.7,29.3,33.9,45.6,35.2,0.0,0.0,0.0,10.3,27.7,87,1,49631.39,46802.05,25.02,6.3,archive_era5,9.4,13.786,13.001,Spring,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-05-29,New Delhi,28.5,77.25,39.5,29.7,33.7,46.0,35.5,1.8,1.8,0.0,15.6,21.6,163,61,49679.45,45279.84,21.47,5.5,archive_era5,9.8,13.8,12.578,Spring,Grishma (Summer),1,1,0,Rain,0.75
2025-05-30,New Delhi,28.5,77.25,35.1,27.7,31.1,38.6,31.7,1.6,1.6,0.0,17.3,34.2,350,61,49725.87,46698.44,23.41,6.02,archive_era5,7.4,13.813,12.972,Spring,Grishma (Summer),1,1,0,Rain,0.75
2025-05-31,New Delhi,28.5,77.25,39.4,26.9,32.4,45.5,31.0,0.0,0.0,0.0,11.8,28.8,258,3,49770.6,46753.59,24.57,6.2,archive_era5,12.5,13.825,12.987,Spring,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-06-01,New Delhi,28.5,77.25,38.2,26.6,30.9,42.1,30.1,3.2,3.2,0.0,21.3,42.1,257,61,49813.6,45859.96,21.29,6.25,archive_era5,11.6,13.837,12.739,Summer,Grishma (Summer),1,1,0,Rain,0.75
2025-06-02,New Delhi,28.5,77.25,36.4,26.5,30.2,41.3,29.4,1.5,1.5,0.0,12.3,31.0,272,53,49854.82,44653.57,23.68,5.86,archive_era5,9.9,13.849,12.404,Summer,Grishma (Summer),1,1,0,Drizzle,0.75
2025-06-03,New Delhi,28.5,77.25,33.6,25.1,29.1,37.6,28.1,0.7,0.7,0.0,13.8,28.4,298,51,49894.23,46682.42,22.86,5.46,archive_era5,8.5,13.86,12.967,Summer,Grishma (Summer),0,0,0,Drizzle,0.75
2025-06-04,New Delhi,28.5,77.25,33.4,24.1,27.8,36.5,27.2,6.5,6.5,0.0,15.7,31.0,293,61,49931.76,39197.36,21.3,5.09,archive_era5,9.3,13.87,10.888,Summer,Grishma (Summer),1,0,0,Rain,0.75
2025-06-05,New Delhi,28.5,77.25,35.3,24.4,29.6,40.4,27.1,0.3,0.3,0.0,10.3,21.6,312,51,49967.38,45542.0,23.96,5.62,archive_era5,10.9,13.88,12.651,Summer,Grishma (Summer),0,1,0,Drizzle,0.75
2025-06-06,New Delhi,28.5,77.25,37.1,25.4,31.8,42.8,29.6,0.0,0.0,0.0,9.2,23.8,327,1,50001.04,47096.39,22.96,5.64,archive_era5,11.7,13.889,13.082,Summer,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-06-07,New Delhi,28.5,77.25,39.5,27.4,33.8,45.5,32.3,0.0,0.0,0.0,9.3,17.6,140,1,50032.7,47240.59,26.41,6.73,archive_era5,12.1,13.898,13.122,Summer,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-06-08,New Delhi,28.5,77.25,42.4,29.6,35.8,46.4,33.9,0.0,0.0,0.0,15.7,30.2,276,1,50062.32,46941.34,25.91,7.43,archive_era5,12.8,13.906,13.039,Summer,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-06-09,New Delhi,28.5,77.25,43.2,29.4,36.6,46.6,34.2,0.0,0.0,0.0,17.9,36.0,302,0,50089.84,47217.35,27.07,8.36,archive_era5,13.8,13.914,13.116,Summer,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-06-10,New Delhi,28.5,77.25,43.6,29.9,36.6,45.2,31.0,0.0,0.0,0.0,20.2,40.3,306,0,50115.22,47494.13,27.63,9.28,archive_era5,13.7,13.921,13.193,Summer,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-06-11,New Delhi,28.5,77.25,42.8,29.2,36.4,46.7,31.1,0.0,0.0,0.0,15.2,25.2,347,0,50138.43,47195.69,27.09,8.46,archive_era5,13.6,13.927,13.11,Summer,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-06-12,New Delhi,28.5,77.25,42.9,31.6,37.3,49.4,37.0,0.0,0.0,0.0,12.9,30.6,110,2,50159.42,46385.05,25.13,7.4,archive_era5,11.3,13.933,12.885,Summer,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-06-13,New Delhi,28.5,77.25,39.6,32.4,35.6,46.0,37.5,0.1,0.1,0.0,18.3,36.7,98,51,50178.14,46507.45,23.16,7.42,archive_era5,7.2,13.938,12.919,Summer,Grishma (Summer),0,1,0,Drizzle,0.75
2025-06-14,New Delhi,28.5,77.25,41.9,30.1,35.9,48.8,35.9,0.0,0.0,0.0,12.2,25.6,96,1,50194.56,46221.02,24.89,6.83,archive_era5,11.8,13.943,12.839,Summer,Grishma (Summer),0,1,0,Clear / Partly Cloudy,0.75
2025-06-15,New Delhi,28.5,77.25,35.4,29.0,32.7,40.9,33.6,3.6,3.6,0.0,16.6,30.6,82,61,50208.64,39914.14,21.08,5.85,archive_era5,6.4,13.947,11.087,Summer,Grishma (Summer),1,1,0,Rain,0.75
2025-06-16,New Delhi,28.5,77.25,33.8,27.4,31.1,39.4,32.1,13.9,13.9,0.0,17.2,35.3,106,63,50220.34,25322.8,13.17,3.62,archive_era5,6.4,13.95,7.034,Summer,Grishma (Summer),1,0,0,Rain,0.75
2025-06-17,New Delhi,28.5,77.25,34.7,27.6,29.9,42.9,33.6,16.0,16.0,0.0,12.6,23.4,106,63,50229.72,25087.23,14.22,3.51,archive_era5,7.1,13.953,6.969,Summer,Grishma (Summer),1,0,0,Rain,0.75
2025-06-18,New Delhi,28.5,77.25,33.7,26.2,29.9,41.6,32.1,19.4,19.4,0.0,9.5,22.0,132,63,50236.84,23200.36,14.39,3.47,archive_era5,7.5,13.955,6.445,Summer,Grishma (Summer),1,0,0,Rain,0.75
2025-06-19,New Delhi,28.5,77.25,33.9,27.9,30.5,40.6,33.5,10.8,10.8,0.0,13.7,30.6,132,65,50241.7,33132.62,15.45,3.77,archive_era5,6.0,13.956,9.204,Summer,Grishma (Summer),1,0,0,Rain,0.75
2025-06-20,New Delhi,28.5,77.25,32.2,28.1,29.9,38.4,34.8,0.6,0.6,0.0,17.6,34.9,111,51,50244.32,19334.47,12.37,3.02,archive_era5,4.1,13.957,5.371,Summer,Grishma (Summer),0,0,0,Drizzle,0.75
2025-06-21,New Delhi,28.5,77.25,36.2,27.6,31.3,44.4,34.7,1.3,1.3,0.0,10.3,24.8,133,51,50244.7,43060.93,19.22,4.48,archive_era5,8.6,13.957,11.961,Summer,Grishma (Summer),1,1,0,Drizzle,0.75
2025-06-22,New Delhi,28.5,77.25,34.1,29.4,31.7,41.9,36.9,0.4,0.4,0.0,10.9,20.9,122,51,50242.88,43558.52,20.1,4.65,archive_era5,4.7,13.956,12.1,Summer,Grishma (Summer),0,0,0,Drizzle,0.75
2025-06-23,New Delhi,28.5,77.25,34.1,29.2,31.2,42.7,36.9,3.3,3.3,0.0,11.8,22.0,103,61,50238.84,44716.43,17.02,3.96,archive_era5,4.9,13.955,12.421,Summer,Grishma (Summer),1,0,0,Rain,0.75
2025-06-24,New Delhi,28.5,77.25,34.7,28.9,31.4,43.8,35.7,0.9,0.9,0.0,9.7,19.8,127,51,50232.62,44466.36,19.77,4.6,archive_era5,5.8,13.954,12.352,Summer,Grishma (Summer),0,0,0,Drizzle,0.75
2025-06-25,New Delhi,28.5,77.25,32.7,29.4,31.1,39.7,35.9,3.6,3.6,0.0,15.0,31.7,109,55,50224.24,17172.12,12.52,3.16,archive_era5,3.3,13.951,4.77,Summer,Grishma (Summer),1,0,0,Drizzle,0.75
2025-06-26,New Delhi,28.5,77.25,35.8,29.2,32.1,42.1,35.6,0.3,0.3,0.0,18.9,38.9,104,51,50213.7,44241.08,18.99,4.92,archive_era5,6.6,13.948,12.289,Summer,Grishma (Summer),0,1,0,Drizzle,0.75
2025-06-27,New Delhi,28.5,77.25,36.4,30.1,32.8,42.6,36.0,0.5,0.5,0.0,18.9,34.9,117,51,50201.04,44713.45,18.37,5.03,archive_era5,6.3,13.945,12.42,Summer,Grishma (Summer),0,1,0,Drizzle,0.75
2025-06-28,New Delhi,28.5,77.25,34.8,28.7,31.1,42.4,35.9,5.9,5.9,0.0,11.4,24.1,138,55,50186.25,37149.6,18.96,4.34,archive_era5,6.1,13.941,10.319,Summer,Grishma (Summer),1,0,0,Drizzle,0.75
2025-06-29,New Delhi,28.5,77.25,31.4,27.0,29.1,38.9,33.2,8.8,8.8,0.0,12.7,22.3,153,63,50169.38,7275.11,11.4,2.7,archive_era5,4.4,13.936,2.021,Summer,Grishma (Summer),1,0,0,Rain,0.75
2025-06-30,New Delhi,28.5,77.25,31.3,27.0,28.5,38.0,33.0,9.3,9.3,0.0,11.9,32.4,178,63,50150.43,18706.13,10.95,2.42,archive_era5,4.3,13.931,5.196,Summer,Grishma (Summer),1,0,0,Rain,0.75
2025-07-01,New Delhi,28.5,77.25,33.1,26.2,29.3,39.7,33.0,2.1,2.1,0.0,11.4,21.2,95,53,50129.43,32009.16,14.38,3.18,archive_era5,6.9,13.925,8.891,Summer,Varsha (Monsoon),1,0,0,Drizzle,0.75
2025-07-02,New Delhi,28.5,77.25,34.2,28.0,30.7,41.3,35.0,5.3,5.3,0.0,16.4,40.7,106,63,50106.4,39760.6,18.0,4.17,archive_era5,6.2,13.918,11.045,Summer,Varsha (Monsoon),1,0,0,Rain,0.75
2025-07-03,New Delhi,28.5,77.25,34.8,28.9,31.5,42.3,36.0,0.9,0.9,0.0,12.3,31.7,106,51,50081.37,36720.41,16.53,4.1,archive_era5,5.9,13.911,10.2,Summer,Varsha (Monsoon),0,0,0,Drizzle,0.75
2025-07-04,New Delhi,28.5,77.25,34.8,28.4,31.1,44.1,35.0,2.0,2.0,0.0,12.2,20.2,106,55,50054.35,32501.74,17.31,3.99,archive_era5,6.4,13.904,9.028,Summer,Varsha (Monsoon),1,0,0,Drizzle,0.75
2025-07-05,New Delhi,28.5,77.25,34.3,28.2,31.3,43.2,36.1,10.8,10.8,0.0,7.6,16.9,123,63,50025.36,36459.41,18.84,4.3,archive_era5,6.1,13.896,10.128,Summer,Varsha (Monsoon),1,0,0,Rain,0.75
2025-07-06,New Delhi,28.5,77.25,33.3,28.6,30.6,41.9,35.5,10.9,10.9,0.0,10.3,18.7,90,63,49994.43,30933.81,15.62,3.5,archive_era5,4.7,13.887,8.593,Summer,Varsha (Monsoon),1,0,0,Rain,0.75
2025-07-07,New Delhi,28.5,77.25,32.9,27.2,29.4,40.7,33.5,1.6,1.6,0.0,9.5,21.2,160,53,49961.25,23270.21,12.97,2.87,archive_era5,5.7,13.878,6.464,Summer,Varsha (Monsoon),1,0,0,Drizzle,0.75
2025-07-08,New Delhi,28.5,77.25,35.4,27.3,31.4,42.7,34.5,8.8,8.8,0.0,12.2,25.9,288,63,49925.77,36266.86,19.01,4.47,archive_era5,8.1,13.868,10.074,Summer,Varsha (Monsoon),1,1,0,Rain,0.75
2025-07-09,New Delhi,28.5,77.25,34.7,26.2,30.1,42.4,32.7,14.1,14.1,0.0,10.3,26.6,274,63,49888.06,31094.25,16.14,3.71,archive_era5,8.5,13.858,8.637,Summer,Varsha (Monsoon),1,0,0,Rain,0.75
2025-07-10,New Delhi,28.5,77.25,29.0,25.5,26.9,35.5,30.8,43.4,43.4,0.0,11.6,27.0,142,63,49848.19,2601.21,7.46,1.59,archive_era5,3.5,13.847,0.723,Summer,Varsha (Monsoon),1,0,0,Rain,0.75
2025-07-11,New Delhi,28.5,77.25,32.1,27.0,29.2,39.6,34.2,12.4,12.4,0.0,6.9,17.3,174,63,49806.23,31184.2,16.72,3.63,archive_era5,5.1,13.835,8.662,Summer,Varsha (Monsoon),1,0,0,Rain,0.75
2025-07-12,New Delhi,28.5,77.25,33.5,27.4,29.8,42.2,34.6,4.3,4.3,0.0,9.0,23.0,203,63,49762.25,40647.95,20.1,4.37,archive_era5,6.1,13.823,11.291,Summer,Varsha (Monsoon),1,0,0,Rain,0.75
2025-07-13,New Delhi,28.5,77.25,33.8,27.1,29.4,40.0,31.7,18.7,18.7,0.0,15.9,32.0,69,63,49716.31,24715.27,14.75,3.41,archive_era5,6.7,13.81,6.865,Summer,Varsha (Monsoon),1,0,0,Rain,0.75
2025-07-14,New Delhi,28.5,77.25,32.3,26.6,28.6,36.9,31.1,14.9,14.9,0.0,28.0,55.8,99,63,49668.49,22470.94,14.64,3.41,archive_era5,5.7,13.797,6.242,Summer,Varsha (Monsoon),1,0,0,Rain,0.75
2025-07-15,New Delhi,28.5,77.25,31.5,25.9,29.1,37.3,30.0,5.3,5.3,0.0,25.2,49.0,132,55,49618.85,34302.4,16.18,3.89,archive_era5,5.6,13.783,9.528,Summer,Varsha (Monsoon),1,0,0,Drizzle,0.75
2025-07-16,New Delhi,28.5,77.25,32.0,27.0,29.4,39.6,32.8,5.6,5.6,0.0,12.5,26.6,134,63,49567.46,30553.45,14.86,3.35,archive_era5,5.0,13.769,8.487,Summer,Varsha (Monsoon),1,0,0,Rain,0.75
2025-07-17,New Delhi,28.5,77.25,30.5,26.9,28.4,37.8,32.1,7.1,7.1,0.0,15.1,21.2,106,53,49514.4,1097.35,6.58,1.67,archive_era5,3.6,13.754,0.305,Summer,Varsha (Monsoon),1,0,0,Drizzle,0.75
2025-07-18,New Delhi,28.5,77.25,32.9,26.9,29.6,37.1,32.4,1.2,1.2,0.0,27.2,58.7,74,51,49459.73,41053.04,16.77,4.34,archive_era5,6.0,13.739,11.404,Summer,Varsha (Monsoon),1,0,0,Drizzle,0.75
2025-07-19,New Delhi,28.5,77.25,32.9,26.9,30.0,38.7,30.8,0.1,0.1,0.0,22.0,39.6,140,51,49403.5,38628.07,18.05,4.51,archive_era5,6.0,13.723,10.73,Summer,Varsha (Monsoon),0,0,0,Drizzle,0.75
2025-07-20,New Delhi,28.5,77.25,33.7,26.8,30.6,39.9,32.4,0.0,0.0,0.0,10.5,22.7,203,3,49345.81,33230.51,18.95,4.59,archive_era5,6.9,13.707,9.231,Summer,Varsha (Monsoon),0,0,0,Clear / Partly Cloudy,0.75
2025-07-21,New Delhi,28.5,77.25,30.5,28.1,29.3,37.9,34.4,3.3,3.3,0.0,8.6,18.4,135,53,49286.7,2752.25,7.65,1.96,archive_era5,2.4,13.691,0.765,Summer,Varsha (Monsoon),1,0,0,Drizzle,0.75
2025-07-22,New Delhi,28.5,77.25,31.8,28.3,29.8,38.7,35.3,2.7,2.7,0.0,10.4,26.6,245,61,49226.25,28969.13,13.98,3.13,archive_era5,3.5,13.674,8.047,Summer,Varsha (Monsoon),1,0,0,Rain,0.75
2025-07-23,New Delhi,28.5,77.25,31.4,28.1,29.1,38.3,35.0,9.9,9.9,0.0,9.2,21.2,268,61,49164.52,4065.89,6.16,1.58,archive_era5,3.3,13.657,1.129,Summer,Varsha (Monsoon),1,0,0,Rain,0.75
